game_number,game_type,player_id,year_group,player_name,position,team,team_score,opponent,opponent_score,game_outcome,winner,past_meeting,played_game,starter,two_pt_make,two_pt_miss,three_pt_make,three_pt_miss,ft_make,ft_miss,fg_made,fg_miss,fg_attempts,fg_pct,three_pt_pct,ft_pct,reb,ast,stl,blk,fouls,pts,efficiency,minutes,experience,team_strength
1,Regular Season,1,2026,Benson Kas-Vorsah,Center,Ashknights,59,Longshots,52,Won,Ashknights,,Yes,Starter,1.0,2.0,1.0,4.0,3.0,3.0,2.0,6.0,8.0,25,20,50,8.0,1.0,1.0,0.0,1.0,8,13.0,22,,94
1,Regular Season,2,2025,Elton Gamor,Forward,Ashknights,59,Longshots,52,Won,Ashknights,,Yes,Starter,7.0,8.0,1.0,0.0,1.0,3.0,8.0,8.0,16.0,50,100,25,10.0,2.0,1.0,0.0,4.0,18,25.0,35,Rookie,94
1,Regular Season,3,2026,Sean Yeboah,Center,Ashknights,59,Longshots,52,Won,Ashknights,,Yes,Starter,2.0,2.0,2.0,1.0,6.0,1.0,4.0,3.0,7.0,57.14,66.67,85.71,19.0,2.0,0.0,1.0,2.0,16,42.0,22,,94
1,Regular Season,4,2026,Trueman Mabumbo,Forward,Ashknights,59,Longshots,52,Won,Ashknights,,Yes,Starter,2.0,6.0,0.0,3.0,1.0,1.0,2.0,9.0,11.0,18.18,0,50,2.0,2.0,0.0,0.0,3.0,5,-1.0,38,,94
1,Regular Season,5,2027,Alex Yeboah,Guard,Ashknights,59,Longshots,52,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,94
1,Regular Season,6,2025,Pascal,Guard,Ashknights,59,Longshots,52,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,30,Rookie,94
1,Regular Season,7,2028,Vincent Chanayire,Center,Ashknights,59,Longshots,52,Won,Ashknights,,Yes,Substitute,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0,No shots attempted,100,2.0,0.0,0.0,0.0,3.0,2,2.0,29,,94
1,Regular Season,8,2028,Elea Addae-Mensah,Guard,Ashknights,59,Longshots,52,Won,Ashknights,,Yes,Substitute,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,No shots attempted,3.0,0.0,0.0,0.0,2.0,0,0.0,29,,94
1,Regular Season,9,2026,Charles Janney,Guard,Ashknights,59,Longshots,52,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,28,,94
1,Regular Season,10,2028,Daniel Darko,Forward,Ashknights,59,Longshots,52,Won,Ashknights,,Yes,Starter,5.0,3.0,0.0,0.0,0.0,1.0,5.0,3.0,8.0,62.5,No shots attempted,0,4.0,0.0,0.0,0.0,4.0,10,11.0,32,,94
1,Regular Season,11,2028,Aaron Sona Song,Center,Ashknights,59,Longshots,52,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,34,,94
1,Regular Season,12,2027,Leslie,Forward,Ashknights,59,Longshots,52,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,21,,94
1,Regular Season,13,2028,Kwabena Yiadom,Guard,Ashknights,59,Longshots,52,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,34,,94
1,Regular Season,14,2028,Elikem Ameyibor,Guard,Ashknights,59,Longshots,52,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,34,,94
1,Regular Season,15,2028,Keoni Mensah Daniels,Forward,Ashknights,59,Longshots,52,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,94
1,Regular Season,16,2028,Joseph Izumbo,Guard,Ashknights,59,Longshots,52,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,,94
2,Regular Season,1,2026,Benson Kas-Vorsah,Guard,Ashknights,56,Los Astros,13,Won,Ashknights,,Yes,Starter,1.0,0.0,4.0,9.0,0.0,2.0,5.0,9.0,14.0,35.71,30.77,0,1.0,3.0,1.0,0.0,0.0,14,13.0,32,,94
3,Regular Season,1,2026,Benson Kas-Vorsah,Center,Ashknights,46,Berekuso Warriors,37,Won,Ashknights,,Yes,Starter,5.0,0.0,1.0,3.0,2.0,1.0,6.0,3.0,9.0,66.67,25,66.67,4.0,1.0,0.0,0.0,1.0,15,23.0,33,,94
4,Regular Season,1,2026,Benson Kas-Vorsah,Forward,Ashknights,42,Hillblazers,23,Won,Ashknights,,Yes,Starter,0.0,2.0,3.0,3.0,2.0,0.0,3.0,5.0,8.0,37.5,50,100,1.0,2.0,2.0,0.0,2.0,11,14.0,33,,94
5,Regular Season,1,2026,Benson Kas-Vorsah,Forward,Ashknights,34,Los Astros,18,Won,Ashknights,Won,Yes,Starter,1.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,5.0,80,75,No shots attempted,3.0,0.0,2.0,0.0,1.0,11,18.0,33,,94
6,Regular Season,1,2026,Benson Kas-Vorsah,Forward,Ashknights,73,Berekuso Warriors,11,Won,Ashknights,Won,Yes,Starter,4.0,1.0,2.0,3.0,0.0,0.0,6.0,4.0,10.0,60,40,No shots attempted,4.0,4.0,1.0,0.0,0.0,14,25.0,20,,94
7,Regular Season,1,2026,Benson Kas-Vorsah,Forward,Ashknights,56,Longshots,55,Won,Ashknights,Won,Yes,Starter,2.0,2.0,4.0,5.0,0.0,0.0,6.0,7.0,13.0,46.15,44.44,No shots attempted,4.0,3.0,1.0,0.0,1.0,16,22.0,35,,94
8,Regular Season,1,2026,Benson Kas-Vorsah,Center,Ashknights,56,Hillblazers,47,Won,Ashknights,Won,Yes,Starter,3.0,0.0,3.0,5.0,0.0,1.0,6.0,5.0,11.0,54.55,37.5,0,2.0,0.0,3.0,0.0,3.0,15,17.0,34,,94
2,Regular Season,2,2025,Elton Gamor,Center,Ashknights,56,Los Astros,13,Won,Ashknights,,Yes,Starter,3.0,3.0,0.0,1.0,0.0,2.0,3.0,4.0,7.0,42.86,0,0,2.0,1.0,0.0,0.0,0.0,6,6.0,21,Rookie,94
3,Regular Season,2,2025,Elton Gamor,Guard,Ashknights,46,Berekuso Warriors,37,Won,Ashknights,,Yes,Starter,1.0,5.0,0.0,3.0,0.0,6.0,1.0,8.0,9.0,11.11,0,0,6.0,5.0,2.0,0.0,2.0,2,0.0,34,Rookie,94
4,Regular Season,2,2025,Elton Gamor,Center,Ashknights,42,Hillblazers,23,Won,Ashknights,,Yes,Starter,4.0,4.0,0.0,4.0,0.0,,4.0,8.0,12.0,33.33,0,No shots attempted,6.0,2.0,2.0,0.0,1.0,8,13.0,21,Rookie,94
5,Regular Season,2,2025,Elton Gamor,Guard,Ashknights,34,Los Astros,18,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,22,Rookie,94
6,Regular Season,2,2025,Elton Gamor,Center,Ashknights,73,Berekuso Warriors,11,Won,Ashknights,Won,Yes,Starter,4.0,4.0,0.0,1.0,0.0,2.0,4.0,5.0,9.0,44.44,0,0,3.0,1.0,1.0,0.0,0.0,8,10.0,37,Rookie,94
7,Regular Season,2,2025,Elton Gamor,Forward,Ashknights,56,Longshots,55,Won,Ashknights,Won,Yes,Starter,1.0,7.0,0.0,1.0,0.0,0.0,1.0,8.0,9.0,11.11,0,No shots attempted,0.0,0.0,0.0,0.0,0.0,2,-5.0,27,Rookie,94
8,Regular Season,2,2025,Elton Gamor,Guard,Ashknights,56,Hillblazers,47,Won,Ashknights,Won,Yes,Starter,3.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,50,0,No shots attempted,4.0,3.0,3.0,0.0,2.0,6,14.0,24,Rookie,94
2,Regular Season,3,2026,Sean Yeboah,Center,Ashknights,56,Los Astros,13,Won,Ashknights,,Yes,Starter,7.0,5.0,1.0,2.0,0.0,0.0,8.0,7.0,15.0,53.33,33.33,No shots attempted,7.0,3.0,0.0,2.0,0.0,17,30.0,20,,94
3,Regular Season,3,2026,Sean Yeboah,Guard,Ashknights,46,Berekuso Warriors,37,Won,Ashknights,,Yes,Starter,7.0,6.0,1.0,7.0,1.0,2.0,8.0,13.0,21.0,38.1,12.5,33.33,10.0,0.0,0.0,0.0,3.0,18,19.0,25,,94
4,Regular Season,3,2026,Sean Yeboah,Center,Ashknights,42,Hillblazers,23,Won,Ashknights,,Yes,Starter,2.0,6.0,1.0,3.0,1.0,2.0,3.0,9.0,12.0,25,25,33.33,11.0,5.0,2.0,2.0,3.0,8,18.0,23,,94
5,Regular Season,3,2026,Sean Yeboah,Guard,Ashknights,34,Los Astros,18,Won,Ashknights,Won,Yes,Starter,5.0,9.0,0.0,3.0,5.0,7.0,5.0,12.0,17.0,29.41,0,41.67,7.0,2.0,1.0,1.0,1.0,15,16.0,38,,94
6,Regular Season,3,2026,Sean Yeboah,Center,Ashknights,73,Berekuso Warriors,11,Won,Ashknights,Won,Yes,Starter,3.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,6.0,50,0,0,9.0,3.0,0.0,1.0,1.0,6,16.0,39,,94
7,Regular Season,3,2026,Sean Yeboah,Center,Ashknights,56,Longshots,55,Won,Ashknights,Won,Yes,Starter,7.0,7.0,1.0,3.0,1.0,1.0,8.0,10.0,18.0,44.44,25,50,12.0,1.0,0.0,0.0,0.0,18,29.0,21,,94
8,Regular Season,3,2026,Sean Yeboah,Guard,Ashknights,56,Hillblazers,47,Won,Ashknights,Won,Yes,Starter,8.0,9.0,0.0,2.0,0.0,2.0,8.0,11.0,19.0,42.11,0,0,14.0,1.0,2.0,1.0,4.0,16,25.0,22,,94
2,Regular Season,4,2026,Trueman Mabumbo,Guard,Ashknights,56,Los Astros,13,Won,Ashknights,,Yes,Starter,2.0,2.0,0.0,5.0,2.0,0.0,2.0,7.0,9.0,22.22,0,100,1.0,3.0,1.0,0.0,0.0,6,8.0,27,,94
3,Regular Season,4,2026,Trueman Mabumbo,Center,Ashknights,46,Berekuso Warriors,37,Won,Ashknights,,Yes,Starter,2.0,2.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,33.33,0,66.67,1.0,5.0,1.0,0.0,0.0,6,12.0,36,,94
4,Regular Season,4,2026,Trueman Mabumbo,Guard,Ashknights,42,Hillblazers,23,Won,Ashknights,,Yes,Starter,1.0,2.0,0.0,3.0,2.0,0.0,1.0,5.0,6.0,16.67,0,100,1.0,3.0,1.0,0.0,0.0,4,7.0,26,,94
5,Regular Season,4,2026,Trueman Mabumbo,Forward,Ashknights,34,Los Astros,18,Won,Ashknights,Won,Yes,Starter,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0,0,100,2.0,3.0,0.0,0.0,0.0,2,8.0,28,,94
6,Regular Season,4,2026,Trueman Mabumbo,Forward,Ashknights,73,Berekuso Warriors,11,Won,Ashknights,Won,Yes,Starter,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,50,No shots attempted,No shots attempted,1.0,6.0,0.0,0.0,0.0,2,9.0,33,,94
7,Regular Season,4,2026,Trueman Mabumbo,Guard,Ashknights,56,Longshots,55,Won,Ashknights,Won,Yes,Starter,1.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,5.0,20,0,No shots attempted,6.0,8.0,3.0,0.0,1.0,2,15.0,22,,94
8,Regular Season,4,2026,Trueman Mabumbo,Forward,Ashknights,56,Hillblazers,47,Won,Ashknights,Won,Yes,Starter,2.0,2.0,0.0,3.0,2.0,0.0,2.0,5.0,7.0,28.57,0,100,2.0,4.0,1.0,0.0,2.0,6,10.0,32,,94
2,Regular Season,5,2027,Alex Yeboah,Center,Ashknights,56,Los Astros,13,Won,Ashknights,,Yes,Substitute,3.0,2.0,0.0,0.0,0.0,5.0,3.0,2.0,5.0,60,No shots attempted,0,8.0,1.0,1.0,0.0,0.0,6,12.0,32,,94
3,Regular Season,5,2027,Alex Yeboah,Center,Ashknights,46,Berekuso Warriors,37,Won,Ashknights,,Yes,Substitute,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0,No shots attempted,No shots attempted,3.0,1.0,0.0,0.0,2.0,0,-1.0,32,,94
4,Regular Season,5,2027,Alex Yeboah,Guard,Ashknights,42,Hillblazers,23,Won,Ashknights,,Yes,Substitute,2.0,3.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,33.33,0,No shots attempted,5.0,1.0,1.0,1.0,2.0,4,8.0,37,,94
5,Regular Season,5,2027,Alex Yeboah,Guard,Ashknights,34,Los Astros,18,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,,94
6,Regular Season,5,2027,Alex Yeboah,Center,Ashknights,73,Berekuso Warriors,11,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,94
7,Regular Season,5,2027,Alex Yeboah,Guard,Ashknights,56,Longshots,55,Won,Ashknights,Won,Yes,Substitute,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,100,No shots attempted,0,4.0,2.0,0.0,0.0,1.0,2,6.0,37,,94
8,Regular Season,5,2027,Alex Yeboah,Center,Ashknights,56,Hillblazers,47,Won,Ashknights,Won,Yes,Substitute,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,100,No shots attempted,0,2.0,0.0,0.0,0.0,0.0,2,3.0,30,,94
2,Regular Season,6,2025,Pascal,Center,Ashknights,56,Los Astros,13,Won,Ashknights,,Yes,Substitute,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,No shots attempted,No shots attempted,1.0,0.0,0.0,0.0,0.0,0,-1.0,27,Rookie,94
3,Regular Season,6,2025,Pascal,Forward,Ashknights,46,Berekuso Warriors,37,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,25,Rookie,94
4,Regular Season,6,2025,Pascal,Forward,Ashknights,42,Hillblazers,23,Won,Ashknights,,Yes,Substitute,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,50,No shots attempted,50,4.0,0.0,0.0,0.0,0.0,3,7.0,33,Rookie,94
5,Regular Season,6,2025,Pascal,Center,Ashknights,34,Los Astros,18,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,40,Rookie,94
6,Regular Season,6,2025,Pascal,Center,Ashknights,73,Berekuso Warriors,11,Won,Ashknights,Won,Yes,Substitute,4.0,3.0,1.0,0.0,0.0,0.0,5.0,3.0,8.0,62.5,100,No shots attempted,9.0,0.0,1.0,0.0,1.0,11,22.0,33,Rookie,94
7,Regular Season,6,2025,Pascal,Forward,Ashknights,56,Longshots,55,Won,Ashknights,Won,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,0.0,0.0,0.0,0.0,0.0,0,0.0,32,Rookie,94
8,Regular Season,6,2025,Pascal,Center,Ashknights,56,Hillblazers,47,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,Rookie,94
2,Regular Season,7,2028,Vincent Chanayire,Guard,Ashknights,56,Los Astros,13,Won,Ashknights,,Yes,Substitute,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,No shots attempted,No shots attempted,2.0,0.0,0.0,0.0,0.0,0,1.0,28,,94
3,Regular Season,7,2028,Vincent Chanayire,Forward,Ashknights,46,Berekuso Warriors,37,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,22,,94
4,Regular Season,7,2028,Vincent Chanayire,Guard,Ashknights,42,Hillblazers,23,Won,Ashknights,,Yes,Substitute,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,33.33,0,No shots attempted,1.0,0.0,1.0,0.0,1.0,2,2.0,24,,94
5,Regular Season,7,2028,Vincent Chanayire,Forward,Ashknights,34,Los Astros,18,Won,Ashknights,Won,Yes,Substitute,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,33.33,0,No shots attempted,4.0,1.0,1.0,0.0,0.0,2,7.0,27,,94
6,Regular Season,7,2028,Vincent Chanayire,Center,Ashknights,73,Berekuso Warriors,11,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,31,,94
7,Regular Season,7,2028,Vincent Chanayire,Guard,Ashknights,56,Longshots,55,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,,94
8,Regular Season,7,2028,Vincent Chanayire,Center,Ashknights,56,Hillblazers,47,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,22,,94
2,Regular Season,8,2028,Elea Addae-Mensah,Guard,Ashknights,56,Los Astros,13,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,94
3,Regular Season,8,2028,Elea Addae-Mensah,Center,Ashknights,46,Berekuso Warriors,37,Won,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,21,,94
4,Regular Season,8,2028,Elea Addae-Mensah,Center,Ashknights,42,Hillblazers,23,Won,Ashknights,,No,Substitute,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0,0,No shots attempted,0.0,0.0,0.0,0.0,1.0,0,,29,,94
5,Regular Season,8,2028,Elea Addae-Mensah,Guard,Ashknights,34,Los Astros,18,Won,Ashknights,Won,Yes,Substitute,3.0,0.0,1.0,6.0,0.0,1.0,4.0,6.0,10.0,40,14.29,0,0.0,0.0,1.0,0.0,0.0,9,7.0,21,,94
6,Regular Season,8,2028,Elea Addae-Mensah,Guard,Ashknights,73,Berekuso Warriors,11,Won,Ashknights,Won,Yes,Substitute,0.0,2.0,1.0,3.0,0.0,0.0,1.0,5.0,6.0,16.67,25,No shots attempted,0.0,1.0,1.0,0.0,0.0,3,1.0,29,,94
7,Regular Season,8,2028,Elea Addae-Mensah,Guard,Ashknights,56,Longshots,55,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,30,,94
8,Regular Season,8,2028,Elea Addae-Mensah,Forward,Ashknights,56,Hillblazers,47,Won,Ashknights,Won,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,32,,94
2,Regular Season,9,2026,Charles Janney,Forward,Ashknights,56,Los Astros,13,Won,Ashknights,,Yes,Starter,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,33.33,0,No shots attempted,10.0,4.0,0.0,0.0,1.0,2,14.0,20,,94
3,Regular Season,9,2026,Charles Janney,Forward,Ashknights,46,Berekuso Warriors,37,Won,Ashknights,,Yes,Starter,1.0,4.0,1.0,1.0,0.0,0.0,2.0,5.0,7.0,28.57,50,No shots attempted,12.0,4.0,2.0,1.0,2.0,5,19.0,38,,94
